time,open,high,low,close
1703376000,43730,43734,43639,43733
1703379600,43733,43917,43733,43806
1703383200,43815,43923,43813,43877
1703386800,43877,43901,43831,43858
1703390400,43868,43954,43792,43826
1703394000,43825,43828,43472,43520
1703397600,43530,43583,43472,43571
1703401200,43576,43676,43558,43676
1703404800,43672,43685,43603,43656
1703408400,43648,43707,43621,43707
1703412000,43707,43712,43466,43613
1703415600,43612,43660,43571,43660
1703419200,43659,43681,43586,43680
1703422800,43675,43794,43662,43785
1703426400,43783,43891,43738,43758
1703430000,43755,43823,43714,43718
1703433600,43719,43738,43608,43695
1703437200,43694,43738,43641,43664
1703440800,43657,43707,43623,43697
1703444400,43697,43713,43609,43653
1703448000,43643,43643,43492,43542
1703451600,43539,43592,43499,43534
1703455200,43527,43587,42700,43050
1703458800,43043,43206,42959,43033
1703462400,43015,43130,42771,42939
1703466000,42963,43087,42942,43076
1703469600,43053,43113,42896,43074
1703473200,43067,43160,43025,43160
1703476800,43160,43216,43106,43115
1703480400,43122,43243,43118,43242
1703484000,43253,43330,43230,43250
1703487600,43252,43293,43191,43218
1703491200,43225,43295,43124,43134
1703494800,43118,43203,43077,43159
1703498400,43161,43206,43109,43187
1703502000,43194,43248,43098,43201
1703505600,43192,43712,43112,43671
1703509200,43688,43807,43566,43664
1703512800,43681,43770,43592,43663
1703516400,43676,43765,43632,43634
1703520000,43641,43718,43472,43536
1703523600,43534,43675,43511,43571
1703527200,43591,43658,43399,43455
1703530800,43437,43503,43384,43491
1703534400,43502,43503,43368,43432
1703538000,43438,43534,43366,43533
1703541600,43534,43723,43495,43701
1703545200,43697,43697,43588,43591
1703548800,43587,43605,43440,43471
1703552400,43473,43555,43454,43522
1703556000,43533,43545,43446,43446
1703559600,43446,43498,43415,43469
1703563200,43468,43488,43404,43454
1703566800,43428,43447,42742,42779
1703570400,42775,42818,42565,42708
1703574000,42686,42830,42648,42776
1703577600,42764,42800,42661,42709
1703581200,42708,42729,42193,42412
1703584800,42408,42650,42362,42650
1703588400,42645,42727,42564,42676
1703592000,42672,42778,42608,42763
1703595600,42762,42770,42632,42708
1703599200,42705,42808,42563,42599
1703602800,42588,42722,42283,42364
1703606400,42367,42414,42121,42298
1703610000,42295,42341,41639,41997
1703613600,41995,42139,41810,42128
1703617200,42127,42268,42040,42084
1703620800,42072,42219,42044,42128
1703624400,42121,42334,42114,42334
1703628000,42334,42584,42322,42466
1703631600,42470,42539,42408,42510
1703635200,42511,42543,42349,42356
1703638800,42353,42489,42305,42452
1703642400,42470,42483,42192,42220
1703646000,42251,42334,42121,42231
1703649600,42222,42339,42212,42298
1703653200,42316,42441,42289,42441
1703656800,42446,42538,42414,42438
1703660400,42425,42500,42403,42467
1703664000,42465,42758,42400,42716
1703667600,42734,42758,42652,42754
1703671200,42746,43217,42705,43207
1703674800,43200,43224,42917,43020
1703678400,43019,43049,42789,42921
1703682000,42932,42983,42723,42928
1703685600,42924,43160,42845,42928
1703689200,42924,43093,42802,42998
1703692800,43000,43200,42905,43106
1703696400,43111,43156,42892,43048
1703700000,43048,43227,42962,43203
1703703600,43206,43213,43032,43171
1703707200,43186,43587,43138,43510
1703710800,43489,43519,43284,43402
1703714400,43400,43698,43341,43371
1703718000,43361,43504,43361,43473
1703721600,43468,43812,43422,43586
1703725200,43613,43741,43466,43466
1703728800,43469,43497,43349,43394
1703732400,43424,43450,43362,43445
1703736000,43444,43644,43347,43347
1703739600,43344,43388,43180,43246
1703743200,43236,43236,43010,43052
1703746800,43080,43080,42835,43065
1703750400,43066,43082,42955,42955
1703754000,42940,43135,42892,43062
1703757600,43063,43201,43039,43117
1703761200,43104,43163,43041,43068
1703764800,43083,43151,42768,42768
1703768400,42811,42933,42614,42793
1703772000,42807,42839,42482,42664
1703775600,42671,42706,42411,42457
1703779200,42457,42570,42288,42460
1703782800,42471,42638,42464,42551
1703786400,42541,42645,42402,42493
1703790000,42491,42712,42465,42622
1703793600,42610,42627,42386,42518
1703797200,42518,42623,42360,42475
1703800800,42462,42655,42411,42655
1703804400,42655,42758,42546,42583
1703808000,42587,42710,42415,42439
1703811600,42431,42553,42141,42358
1703815200,42358,42613,42284,42575
1703818800,42591,42787,42472,42716
1703822400,42720,42783,42612,42676
1703826000,42678,42719,42522,42692
1703829600,42690,42709,42533,42538
1703833200,42537,42577,42249,42316
1703836800,42316,42527,42316,42502
1703840400,42502,42712,42448,42679
1703844000,42686,42824,42649,42716
1703847600,42715,42958,42706,42887
1703851200,42893,42958,42789,42845
1703854800,42863,42909,42736,42850
1703858400,42870,43128,42792,43048
1703862000,43065,43065,42176,42288
1703865600,42295,42364,41980,41987
1703869200,41989,42068,41651,41778
1703872800,41778,42110,41728,42062
1703876400,42067,42151,41953,42101
1703880000,42115,42115,41922,42033
1703883600,42017,42231,41892,41927
1703887200,41934,41940,41306,41770
1703890800,41804,42100,41793,42072
1703894400,42069,42211,42020,42102
1703898000,42094,42207,42079,42164
1703901600,42157,42176,41839,41910
1703905200,41914,42006,41826,41973
1703908800,41972,42066,41968,41993
1703912400,41987,42121,41983,42094
1703916000,42112,42146,42026,42042
1703919600,42043,42124,41935,41948
1703923200,41939,41986,41554,41568
1703926800,41577,41713,41529,41684
1703930400,41689,41804,41673,41804
1703934000,41804,41953,41804,41892
1703937600,41905,42101,41888,41990
1703941200,41988,42027,41894,42027
1703944800,42027,42244,42027,42243
1703948400,42230,42420,42185,42370
1703952000,42373,42589,42373,42400
1703955600,42397,42599,42258,42496
1703959200,42488,42512,42337,42413
1703962800,42411,42451,42340,42358
1703966400,42356,42401,42208,42285
1703970000,42287,42325,42223,42304
1703973600,42303,42306,42094,42143
1703977200,42105,42287,42105,42148
1703980800,42148,42414,42148,42341
1703984400,42363,42426,42163,42167
1703988000,42168,42230,41976,42091
1703991600,42073,42171,42029,42171
1703995200,42170,42311,42151,42221
1703998800,42221,42300,42197,42198
1704002400,42189,42280,42182,42250
1704006000,42251,42656,42251,42519
1704009600,42525,42553,42365,42465
1704013200,42464,42867,42435,42735
1704016800,42741,42757,42615,42652
1704020400,42638,42679,42497,42501
1704024000,42508,42629,42358,42435
1704027600,42426,42522,42402,42456
1704031200,42449,42522,42405,42501
1704034800,42522,42576,42355,42449
1704038400,42448,42676,42416,42575
1704042000,42604,42638,42471,42599
1704045600,42605,42696,42526,42639
1704049200,42652,42671,42569,42596
1704052800,42600,42643,42500,42537
1704056400,42537,42640,42506,42506
1704060000,42506,42563,42096,42254
1704063600,42246,42332,42072,42258
1704067200,42258,42533,42257,42470
1704070800,42443,42746,42420,42600
1704074400,42603,42621,42502,42574
1704078000,42572,42581,42253,42335
1704081600,42322,42388,42212,42388
1704085200,42388,42396,42188,42234
1704088800,42216,42420,42214,42403
1704092400,42403,42497,42403,42465
1704096000,42494,42543,42452,42542
1704099600,42543,42676,42543,42635
1704103200,42653,42742,42633,42687
1704106800,42705,42755,42609,42682
1704110400,42708,42763,42619,42650
1704114000,42659,42742,42618,42723
1704117600,42707,42708,42589,42611
1704121200,42611,42840,42596,42766
1704124800,42793,42850,42678,42727
1704128400,42744,42834,42710,42817
1704132000,42835,43196,42835,43120
1704135600,43147,43545,43109,43518
1704139200,43534,43833,43534,43698
1704142800,43715,43789,43498,43623
1704146400,43623,43655,43404,43545
1704150000,43561,44192,43561,44187
1704153600,44187,45219,44167,45098
1704157200,45073,45386,44704,44887
1704160800,44901,45414,44901,45412
1704164400,45412,45532,45163,45422
1704168000,45482,45498,45210,45236
1704171600,45222,45363,45173,45211
1704175200,45214,45358,45180,45224
1704178800,45213,45680,45213,45495
1704182400,45497,45922,45382,45793
1704186000,45812,45911,45676,45722
1704189600,45717,45760,45479,45608
1704193200,45623,45724,45250,45467
1704196800,45467,45632,45320,45338
1704200400,45338,45740,45309,45699
1704204000,45689,45845,45070,45303
1704207600,45297,45369,44899,45226
1704211200,45227,45437,44925,45392
1704214800,45387,45417,44981,44989
1704218400,44989,45294,44979,45170
1704222000,45185,45263,44844,45065
1704225600,45059,45192,44764,44796
1704229200,44823,45125,44634,45125
1704232800,45125,45297,44874,45001
1704236400,45008,45063,44828,44970
1704240000,44972,45231,44887,45161
1704243600,45162,45339,45127,45336
1704247200,45342,45429,45243,45292
1704250800,45314,45339,45187,45289
1704254400,45296,45296,45150,45205
1704258000,45207,45309,45142,45195
1704261600,45198,45374,45172,45342
1704265200,45335,45391,44973,45029
1704268800,45028,45220,45021,45219
1704272400,45222,45510,45210,45361
1704276000,45361,45403,45066,45164
1704279600,45168,45195,43533,43739
1704283200,43751,43751,41454,42816
1704286800,42835,42853,42260,42572
1704290400,42542,42548,42080,42221
1704294000,42224,43042,42224,43014
1704297600,43008,43606,42838,43034
1704301200,43033,43067,42661,42932
1704304800,42908,43082,41996,42265
1704308400,42284,43027,42176,42627
1704312000,42608,42862,42548,42725
1704315600,42739,42986,42613,42912
1704319200,42930,42967,42640,42775
1704322800,42771,42865,42619,42865
1704326400,42863,42992,42786,42903
1704330000,42900,42959,42656,42746
1704333600,42750,43232,42725,43167
1704337200,43164,43238,43017,43143
1704340800,43151,43235,42998,43185
1704344400,43198,43300,43116,43218
1704348000,43235,43263,43131,43182
1704351600,43183,43291,42804,42804
1704355200,42822,43004,42768,42881
1704358800,42914,43112,42905,43055
1704362400,43054,43124,42722,43113
1704366000,43120,43273,42989,43226
1704369600,43231,43446,43147,43434
1704373200,43435,43538,43214,43388
1704376800,43388,43775,43295,43712
1704380400,43704,44357,43643,44085
1704384000,44090,44171,43829,43948
1704387600,43967,44265,43884,44057
1704391200,44056,44195,43928,44094
1704394800,44095,44483,43985,44021
1704398400,44021,44731,43955,44191
1704402000,44165,44605,44165,44468
1704405600,44492,44795,44220,44394
1704409200,44401,44401,44125,44186
1704412800,44195,44297,44033,44266
1704416400,44262,44328,42616,43432
1704420000,43408,44028,43344,43555
1704423600,43561,43836,43464,43504
1704427200,43526,43666,43256,43625
1704430800,43612,43744,43563,43685
1704434400,43674,43945,43614,43873
1704438000,43880,43949,43769,43810
1704441600,43809,43982,43808,43949
1704445200,43964,44346,43964,44189
1704448800,44165,44178,43496,43663
1704452400,43658,43938,43645,43811
1704456000,43797,44132,43673,43911
1704459600,43910,44107,43770,44028
1704463200,44030,44097,42500,43511
1704466800,43517,43834,43371,43527
1704470400,43523,43630,43250,43253
1704474000,43289,43654,43139,43645
1704477600,43649,43702,43443,43626
1704481200,43641,43833,43541,43620
1704484800,43630,44366,43627,43986
1704488400,43989,44016,43623,43964
1704492000,43961,44069,43815,44006
1704495600,44009,44344,44009,44184
1704499200,44189,44253,44033,44108
1704502800,44106,44132,43958,44009
1704506400,44012,44047,43873,43949
1704510000,43942,44053,43863,43981
1704513600,43973,44010,43875,43886
1704517200,43886,43905,43640,43738
1704520800,43728,43728,43482,43502
1704524400,43503,43698,43440,43697
1704528000,43688,43765,43595,43732
1704531600,43734,43780,43665,43670
1704535200,43712,43786,43617,43726
1704538800,43717,43733,43655,43701
1704542400,43699,43777,43585,43642
1704546000,43644,43759,43583,43742
1704549600,43741,43938,43741,43846
1704553200,43856,43927,43827,43898
1704556800,43893,43992,43861,43901
1704560400,43886,44028,43869,43997
1704564000,43993,44150,43920,44031
1704567600,44032,44047,43870,43938
1704571200,43939,43986,43688,43857
1704574800,43861,43958,43765,43915
1704578400,43928,43954,43791,43907
1704582000,43904,43999,43775,43999
1704585600,43988,44261,43946,44144
1704589200,44162,44189,43996,44000
1704592800,44003,44117,43875,43963
1704596400,43967,44055,43936,43964
1704600000,43976,44054,43917,44020
1704603600,44042,44085,43876,43911
1704607200,43919,44101,43890,44051
1704610800,44051,44117,44020,44111
1704614400,44116,44184,44029,44040
1704618000,44049,44093,43912,43965
1704621600,43963,44010,43939,43984
1704625200,43987,44139,43987,44084
1704628800,44084,44165,44003,44115
1704632400,44112,44457,44111,44426
1704636000,44426,44500,44320,44411
1704639600,44425,44454,43973,44094
1704643200,44071,44197,43887,43966
1704646800,43956,44107,43749,44090
1704650400,44098,44191,44060,44138
1704654000,44123,44277,44063,44273
1704657600,44273,44290,44144,44144
1704661200,44147,44272,44136,44259
1704664800,44258,44258,43818,43888
1704668400,43871,44044,43636,43944
1704672000,43936,43997,43660,43660
1704675600,43660,43836,43649,43740
1704679200,43746,43826,43213,43396
1704682800,43353,43574,43260,43553
1704686400,43529,43622,43462,43618
1704690000,43598,43660,43498,43654
1704693600,43649,44245,43616,43916
1704697200,43926,44094,43818,43984
1704700800,43995,44090,43863,43869
1704704400,43893,43939,43676,43747
1704708000,43749,44148,43716,44105
1704711600,44113,44688,43984,44652
1704715200,44653,45200,44440,45157
1704718800,45144,45210,44860,44950
1704722400,44968,45125,44779,44828
1704726000,44841,45352,44718,44991
1704729600,45018,45180,44838,44990
1704733200,44983,45708,44964,45708
1704736800,45697,47021,45697,47007
1704740400,47008,47281,46622,47021
1704744000,47022,47209,46746,46785
1704747600,46808,47247,46695,47097
1704751200,47145,47153,46852,47047
1704754800,47033,47153,46881,46995
1704758400,47012,47179,46281,46706
1704762000,46731,46818,46311,46575
1704765600,46588,46812,46516,46812
1704769200,46812,46998,46796,46976
1704772800,46969,46975,46727,46826
1704776400,46838,46870,46645,46770
1704780000,46770,46874,46704,46821
1704783600,46836,46942,46764,46853
1704787200,46852,46905,46555,46564
1704790800,46566,46709,46454,46518
1704794400,46504,46689,46428,46462
1704798000,46462,46662,46454,46662
1704801600,46641,47015,45496,46197
1704805200,46182,47054,46099,46862
1704808800,46858,47025,46527,46587
1704812400,46569,47021,46459,46873
1704816000,46943,46996,46755,46923
1704819600,46919,46934,46662,46744
1704823200,46746,46752,46528,46657
1704826800,46656,46891,46595,46890
1704830400,46891,46930,46605,46666
1704834000,46654,47897,44903,45462
1704837600,45381,46296,45300,46283
1704841200,46218,46260,45956,46124
1704844800,46103,46247,45805,45880
1704848400,45899,45949,45639,45940
1704852000,45946,46103,45894,45960
1704855600,45995,46226,45961,46132
1704859200,46155,46203,45964,45986
1704862800,45989,46036,45910,45993
1704866400,45993,46065,45909,46029
1704870000,46023,46042,45746,45778
1704873600,45785,45867,45350,45350
1704877200,45354,45707,45354,45671
1704880800,45673,45739,45548,45548
1704884400,45582,45679,45081,45532
1704888000,45492,45647,44406,44697
1704891600,44672,45379,44304,45131
1704895200,45131,45404,44805,44881
1704898800,44872,45609,44801,45564
1704902400,45577,45675,45210,45309
1704906000,45324,46437,45249,46419
1704909600,46419,46653,45952,46549
1704913200,46573,46715,46116,46518
1704916800,46514,46529,44900,46162
1704920400,46097,46301,45152,45960
1704924000,45952,47000,45779,46966
1704927600,46929,47751,46432,46681
1704931200,46678,46734,46327,46689
1704934800,46701,46784,46502,46521
1704938400,46529,46650,46516,46581
1704942000,46583,46606,46229,46516
1704945600,46515,46521,46336,46421
1704949200,46430,46430,45922,46103
1704952800,46082,46113,45644,45936
1704956400,45927,46160,45900,46092
1704960000,46105,46321,46061,46286
1704963600,46280,46343,46217,46239
1704967200,46227,46855,46208,46855
1704970800,46857,47155,46721,47063
1704974400,47080,47480,46981,47480
1704978000,47470,47470,46835,47349
1704981600,47349,49048,47262,48664
1704985200,48661,48733,46447,46712
1704988800,46691,46949,45741,45941
1704992400,45939,46515,45600,46468
1704996000,46481,46652,46263,46592
1704999600,46606,46711,46282,46704
1705003200,46699,47014,46160,46301
1705006800,46263,46467,46138,46148
1705010400,46149,46438,46100,46413
1705014000,46404,46489,46309,46360
1705017600,46343,46516,46083,46297
1705021200,46305,46337,45911,46144
1705024800,46146,46259,46020,46138
1705028400,46121,46182,45933,46005
1705032000,46000,46095,45872,45957
1705035600,45969,46214,45899,46193
1705039200,46193,46361,46121,46121
1705042800,46122,46150,45777,46021
